latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-26.132,-62.131,314.5,2.9,1.6,2019-11-08,1725,A,26,6.0NRT,295.3,21.7,D
-25.894,-60.819,320.6,2.3,1.5,2019-11-08,1725,A,42,6.0NRT,300.7,28.2,D
-25.757,-61.44,328.1,2.6,1.5,2019-11-08,1725,A,51,6.0NRT,305.9,65.9,D
-25.134,-58.924,319.6,1.7,1.3,2019-11-08,1725,A,70,6.0NRT,298.2,20.3,D
-24.829,-57.822,330,1.4,1.2,2019-11-08,1725,A,70,6.0NRT,294.2,36.1,D
-24.559,-55.697,321.2,1.1,1,2019-11-08,1725,A,69,6.0NRT,300.5,9.3,D
-24.744,-58.482,321,1.5,1.2,2019-11-08,1725,A,56,6.0NRT,302.6,21.6,D
-24.546,-58.248,322.8,1.5,1.2,2019-11-08,1725,A,71,6.0NRT,293,29.8,D
-24.535,-58.249,328.4,1.5,1.2,2019-11-08,1725,A,77,6.0NRT,296.1,39.8,D
-25.083,-63.948,314.7,3.8,1.8,2019-11-08,1725,A,17,6.0NRT,291.6,42.1,D
-23.572,-57.726,322.1,1.3,1.1,2019-11-08,1725,A,51,6.0NRT,299.5,14.1,D
-24.063,-63.738,317.3,3.6,1.8,2019-11-08,1725,A,54,6.0NRT,295.5,53.5,D
-23.074,-57.155,325,1.2,1.1,2019-11-08,1725,A,14,6.0NRT,303.9,12.3,D
-22.765,-56.334,328.6,1.1,1.1,2019-11-08,1725,A,79,6.0NRT,291.9,19,D
-22.893,-63.351,318.2,3.3,1.7,2019-11-08,1725,A,33,6.0NRT,296.2,42.7,D
-22.253,-61.16,339,2.2,1.4,2019-11-08,1725,A,83,6.0NRT,289.5,111.9,D
-22.255,-61.167,330.3,2.2,1.4,2019-11-08,1725,A,41,6.0NRT,287,70.8,D
-21.911,-58.44,330.7,1.4,1.2,2019-11-08,1725,A,81,6.0NRT,302,25.1,D
-21.461,-57.51,322.7,1.2,1.1,2019-11-08,1725,A,51,6.0NRT,298.6,15,D
-21.79,-62.95,318.3,3,1.6,2019-11-08,1725,A,63,6.0NRT,296.6,27.2,D
-20.713,-60.099,319.6,1.8,1.3,2019-11-08,1725,A,69,6.0NRT,278.7,37.9,D
-20.363,-59.142,347.5,1.5,1.2,2019-11-08,1725,A,94,6.0NRT,303.1,77.6,D
-20.364,-59.156,333,1.5,1.2,2019-11-08,1725,A,82,6.0NRT,303.4,31.9,D
-18.762,-52.72,315.2,1.1,1.1,2019-11-08,1725,A,43,6.0NRT,289.8,9.8,D
-18.861,-63.78,333.7,3.1,1.7,2019-11-08,1725,A,86,6.0NRT,296.1,149.6,D
-18.864,-63.808,351,3.1,1.7,2019-11-08,1725,A,96,6.0NRT,296.3,314.7,D
-18.65,-62.878,321.2,2.7,1.6,2019-11-08,1725,A,75,6.0NRT,293.1,40.4,D
-18.636,-62.879,317.3,2.7,1.6,2019-11-08,1725,A,55,6.0NRT,292.8,26.6,D
-18.646,-62.885,326.9,2.7,1.6,2019-11-08,1725,A,81,6.0NRT,293.8,66.9,D
-18.161,-59.998,322.2,1.6,1.2,2019-11-08,1725,A,58,6.0NRT,283.2,29.4,D
-14.912,-47.076,336.7,3.3,1.7,2019-11-08,1725,A,86,6.0NRT,305.8,121.2,D
-16.177,-57.079,327.4,1.1,1,2019-11-08,1725,A,54,6.0NRT,301.7,17.2,D
-16.169,-57.09,327.5,1.1,1,2019-11-08,1725,A,77,6.0NRT,298.9,18,D
-16.302,-60.294,312.5,1.6,1.2,2019-11-08,1725,A,58,6.0NRT,291.9,9.5,D
-16.194,-61.347,324,1.9,1.3,2019-11-08,1725,A,43,6.0NRT,295.1,27.8,D
-14.842,-51.873,328.1,1.4,1.2,2019-11-08,1725,A,51,6.0NRT,302.7,20,D
-15.582,-57.243,315.9,1.1,1,2019-11-08,1725,A,64,6.0NRT,293.2,8.9,D
-15.924,-62.015,316.8,2.1,1.4,2019-11-08,1725,A,66,6.0NRT,293.8,24.4,D
-15.926,-62.034,368.9,2.1,1.4,2019-11-08,1725,A,100,6.0NRT,296.9,309.4,D
-15.929,-62.054,376.2,2.1,1.4,2019-11-08,1725,A,100,6.0NRT,296.3,388,D
-15.468,-59.995,321.4,1.5,1.2,2019-11-08,1725,A,75,6.0NRT,291.7,19.8,D
-15.469,-60.009,319,1.5,1.2,2019-11-08,1725,A,69,6.0NRT,295.8,15.4,D
-15.465,-60.001,327,1.5,1.2,2019-11-08,1725,A,81,6.0NRT,293.3,30.2,D
-15.601,-61.371,315.9,1.8,1.3,2019-11-08,1725,A,63,6.0NRT,294.3,18.6,D
-14.97,-57.268,320,1,1,2019-11-08,1725,A,37,6.0NRT,300.2,9.9,D
-14.652,-55.34,321.2,1,1,2019-11-08,1725,A,63,6.0NRT,293.2,11.9,D
-14.836,-57.771,321.3,1.1,1,2019-11-08,1725,A,70,6.0NRT,298.3,10.1,D
-13.06,-48.266,330.8,2.9,1.6,2019-11-08,1725,A,80,6.0NRT,305.1,70.7,D
-13.058,-48.274,336.1,2.9,1.6,2019-11-08,1725,A,80,6.0NRT,305.2,104,D
-14.264,-56.421,324.8,1,1,2019-11-08,1725,A,76,6.0NRT,297.3,13.1,D
-14.113,-55.811,329,1,1,2019-11-08,1725,A,36,6.0NRT,305.1,15.2,D
-14.114,-55.82,356.7,1,1,2019-11-08,1725,A,98,6.0NRT,301.4,67.1,D
-14.096,-55.823,326.9,1,1,2019-11-08,1725,A,32,6.0NRT,303.4,15.7,D
-13.627,-56.792,319.3,1,1,2019-11-08,1725,A,20,6.0NRT,299.5,8.1,D
-13.74,-58.885,314.7,1.2,1.1,2019-11-08,1725,A,59,6.0NRT,296,7.9,D
-13.262,-57.146,356.5,1,1,2019-11-08,1725,A,98,6.0NRT,296.2,68.1,D
-13.254,-57.143,367.4,1,1,2019-11-08,1725,A,94,6.0NRT,300.9,100.4,D
-12.877,-54.667,328.7,1.1,1,2019-11-08,1725,A,23,6.0NRT,303.5,18.5,D
-12.943,-57.028,350.2,1,1,2019-11-08,1725,A,95,6.0NRT,298.9,52.8,D
-12.934,-57.029,330.2,1,1,2019-11-08,1725,A,60,6.0NRT,298.4,19.7,D
-12.428,-54.193,334.6,1.1,1.1,2019-11-08,1725,A,74,6.0NRT,304.8,24.6,D
-12.462,-54.482,338.7,1.1,1,2019-11-08,1725,A,71,6.0NRT,303.3,27.3,D
-13.928,-66.179,315.1,4.1,1.9,2019-11-08,1725,A,52,6.0NRT,290.8,48.6,D
-11.4,-49.731,321.8,2.4,1.5,2019-11-08,1725,A,73,6.0NRT,297.3,29.9,D
-11.386,-49.733,320.8,2.4,1.5,2019-11-08,1725,A,68,6.0NRT,296.5,26,D
-11.392,-49.737,322.7,2.4,1.5,2019-11-08,1725,A,53,6.0NRT,297.4,32.8,D
-12.052,-54.395,331,1.1,1.1,2019-11-08,1725,A,82,6.0NRT,307,25.7,D
-12.053,-54.405,326.5,1.1,1.1,2019-11-08,1725,A,77,6.0NRT,306.4,19.2,D
-12.079,-54.577,329.8,1.1,1,2019-11-08,1725,A,49,6.0NRT,308.5,21,D
-12.125,-56.712,335.9,1,1,2019-11-08,1725,A,86,6.0NRT,302.4,20.7,D
-12.127,-56.721,356.6,1,1,2019-11-08,1725,A,98,6.0NRT,301.6,61.7,D
-11.72,-54.184,328.9,1.2,1.1,2019-11-08,1725,A,51,6.0NRT,307.2,22.9,D
-11.298,-54.024,328.9,1.2,1.1,2019-11-08,1725,A,28,6.0NRT,307.3,20.8,D
-11.515,-55.73,330.3,1,1,2019-11-08,1725,A,64,6.0NRT,295.8,19,D
-11.487,-55.668,327.6,1,1,2019-11-08,1725,A,76,6.0NRT,298.4,15.2,D
-11.488,-55.677,324.8,1,1,2019-11-08,1725,A,65,6.0NRT,296.7,12.4,D
-11.333,-56.322,327.2,1,1,2019-11-08,1725,A,67,6.0NRT,303.2,13.5,D
-11.238,-55.858,325.2,1,1,2019-11-08,1725,A,47,6.0NRT,302.7,13.5,D
-11.055,-56.111,315.1,1,1,2019-11-08,1725,A,29,6.0NRT,293.9,6.3,D
-11.056,-56.12,315.9,1,1,2019-11-08,1725,A,19,6.0NRT,296.7,6.1,D
-10.586,-56.564,335.9,1,1,2019-11-08,1725,A,87,6.0NRT,299.9,28.9,D
-10.465,-56.811,314.9,1,1,2019-11-08,1725,A,60,6.0NRT,297,7.9,D
-9.66,-51.66,320.2,1.8,1.3,2019-11-08,1725,A,66,6.0NRT,292,24.7,D
-9.665,-51.648,317.4,1.8,1.3,2019-11-08,1725,A,54,6.0NRT,290.3,19.1,D
-10.205,-55.209,325.7,1.1,1,2019-11-08,1725,A,49,6.0NRT,305.8,15.8,D
-9.981,-56.772,318.3,1,1,2019-11-08,1725,A,22,6.0NRT,298.8,8.7,D
-9.174,-56.598,325,1,1,2019-11-08,1725,A,78,6.0NRT,298.2,15.9,D
-9.104,-56.753,316.4,1,1,2019-11-08,1725,A,37,6.0NRT,296.3,8.9,D
-9.341,-60.591,314.2,1.3,1.1,2019-11-08,1725,A,59,6.0NRT,296.9,9.9,D
-9.096,-60.498,315.4,1.3,1.1,2019-11-08,1725,A,67,6.0NRT,298.6,11.1,D
-9.181,-61.124,330.5,1.4,1.2,2019-11-08,1725,A,84,6.0NRT,293.1,40.7,D
-9.182,-61.137,317,1.4,1.2,2019-11-08,1725,A,70,6.0NRT,292.6,16.1,D
-9.629,-64.788,311.3,2.8,1.6,2019-11-08,1725,A,51,6.0NRT,290.7,21.6,D
-9.567,-64.677,308.6,2.7,1.6,2019-11-08,1725,A,38,6.0NRT,287.2,22.1,D
-9.57,-64.702,309.4,2.7,1.6,2019-11-08,1725,A,33,6.0NRT,288.2,22.5,D
-9.522,-64.784,311.9,2.8,1.6,2019-11-08,1725,A,56,6.0NRT,290.9,26,D
-9.027,-61.426,318.8,1.5,1.2,2019-11-08,1725,A,71,6.0NRT,291.5,19.4,D
-9.319,-64.385,315.9,2.5,1.5,2019-11-08,1725,A,65,6.0NRT,290.7,34.8,D
-8.21,-61.201,327.5,1.4,1.2,2019-11-08,1725,A,82,6.0NRT,294.2,33.1,D
-8.213,-61.194,322.5,1.4,1.2,2019-11-08,1725,A,78,6.0NRT,292.9,24.6,D
-8.215,-61.207,315.9,1.4,1.2,2019-11-08,1725,A,69,6.0NRT,294.2,14.8,D
-8.172,-61.369,313.1,1.4,1.2,2019-11-08,1725,A,62,6.0NRT,297.3,10.6,D
-7.242,-55.42,313,1.1,1.1,2019-11-08,1725,A,49,6.0NRT,290.9,6.6,D
-34.908,-54.961,314.5,1.3,1.1,2019-11-08,1720,A,36,6.0NRT,297,9.6,D
-34.735,-56.22,312.2,1.5,1.2,2019-11-08,1720,A,22,6.0NRT,296.3,9.7,D
-34.481,-54.336,309.5,1.2,1.1,2019-11-08,1720,A,50,6.0NRT,293.6,5.9,D
-34.382,-55.242,313.6,1.3,1.1,2019-11-08,1720,A,52,6.0NRT,298.6,8.7,D
-34.856,-61.911,314.9,3.5,1.8,2019-11-08,1720,A,44,6.0NRT,297.4,42.9,D
-34.846,-61.878,315.3,3.5,1.8,2019-11-08,1720,A,33,6.0NRT,296.6,35.8,D
-32.492,-58.243,316.3,1.9,1.3,2019-11-08,1720,A,23,6.0NRT,305,17.7,D
-31.721,-55.987,317.3,1.3,1.1,2019-11-08,1720,A,50,6.0NRT,305.1,11.5,D
-32.184,-61.385,314.7,3,1.7,2019-11-08,1720,A,47,6.0NRT,302.5,27.2,D
-31.22,-53.084,359.9,1,1,2019-11-08,1720,A,99,6.0NRT,306.3,80.7,D
-31.221,-53.094,341.4,1,1,2019-11-08,1720,A,90,6.0NRT,306.5,39.1,D
-31.21,-53.085,319,1,1,2019-11-08,1720,A,59,6.0NRT,304.2,9.8,D
-31.212,-53.096,327.2,1,1,2019-11-08,1720,A,79,6.0NRT,302.2,18.7,D
-31.028,-52.956,324,1,1,2019-11-08,1720,A,76,6.0NRT,303.7,15.3,D
-31.019,-52.958,394.9,1,1,2019-11-08,1720,A,100,6.0NRT,312.7,221.5,D
-31.02,-52.969,333.8,1,1,2019-11-08,1720,A,82,6.0NRT,303.7,26.3,D
-31.01,-52.96,411.9,1,1,2019-11-08,1720,A,100,6.0NRT,315.3,331.5,D
-31.011,-52.97,345.5,1,1,2019-11-08,1720,A,93,6.0NRT,306.7,46.3,D
-29.86,-51.419,310.8,1,1,2019-11-08,1720,A,43,6.0NRT,299.6,4,D
-30.788,-59.845,314.2,2.3,1.5,2019-11-08,1720,A,0,6.0NRT,300.8,25.8,D
-29.19,-54.865,317.9,1.1,1.1,2019-11-08,1720,A,38,6.0NRT,305,7.9,D
-28.393,-62.32,320.6,3.2,1.7,2019-11-08,1720,A,32,6.0NRT,305.8,36.6,D
-28.394,-62.292,321.1,3.2,1.7,2019-11-08,1720,A,58,6.0NRT,306.5,40.8,D
-26.414,-54.604,311.9,1,1,2019-11-08,1720,A,32,6.0NRT,294.5,5.6,D
-26.456,-57.328,318.8,1.4,1.2,2019-11-08,1720,A,67,6.0NRT,298.1,16.2,D
-26.016,-56.538,321.6,1.2,1.1,2019-11-08,1720,A,65,6.0NRT,304.8,13.1,D
-41.336,-72.975,303.7,1,1,2019-11-08,1855,A,34,6.0NRT,292.1,3.1,D
-41.126,-73.057,304.5,1,1,2019-11-08,1855,A,34,6.0NRT,293.1,3.5,D
-41.118,-73.052,303.8,1,1,2019-11-08,1855,A,42,6.0NRT,293.2,3.6,D
-41.155,-73.427,304.3,1,1,2019-11-08,1855,A,57,6.0NRT,294.1,4,D
-40.574,-73.121,306.5,1,1,2019-11-08,1855,A,38,6.0NRT,294,4,D
-39.668,-68.282,327,1.6,1.2,2019-11-08,1855,A,67,6.0NRT,313,16.8,D
-39.672,-68.3,333.1,1.6,1.2,2019-11-08,1855,A,78,6.0NRT,315.1,32,D
-40.344,-72.946,303.9,1,1,2019-11-08,1855,A,19,6.0NRT,290.6,3.5,D
-39.541,-72.959,308.3,1,1,2019-11-08,1855,A,65,6.0NRT,297.8,5.7,D
-39.371,-72.628,308.5,1.1,1,2019-11-08,1855,A,59,6.0NRT,297.9,6,D
-39.296,-72.226,310.9,1.1,1,2019-11-08,1855,A,28,6.0NRT,298.5,5.9,D
-39.287,-72.229,310.2,1.1,1,2019-11-08,1855,A,11,6.0NRT,298.1,5.6,D
-38.77,-72.762,310.6,1.1,1,2019-11-08,1900,A,43,6.0NRT,298.9,4.8,D
-38.745,-72.951,310,1,1,2019-11-08,1900,A,61,6.0NRT,298,5.8,D
-38.071,-70.842,324.3,1.3,1.1,2019-11-08,1900,A,76,6.0NRT,305.5,16.9,D
-38.073,-70.856,334.2,1.3,1.1,2019-11-08,1900,A,85,6.0NRT,306.7,34.9,D
-38.072,-70.849,332.8,1.3,1.1,2019-11-08,1900,A,84,6.0NRT,307,31,D
-38.075,-70.863,317.9,1.3,1.1,2019-11-08,1900,A,36,6.0NRT,305.4,8.2,D
-38.249,-72.672,311.4,1.1,1,2019-11-08,1900,A,50,6.0NRT,301.1,6,D
-37.668,-72.025,309.7,1.1,1.1,2019-11-08,1900,A,26,6.0NRT,299.2,5.7,D
-37.484,-73.337,310.4,1,1,2019-11-08,1900,A,28,6.0NRT,297.9,5.3,D
-37.31,-73.405,310.3,1,1,2019-11-08,1900,A,51,6.0NRT,297.2,7.3,D
-37.347,-73.638,309.7,1,1,2019-11-08,1900,A,40,6.0NRT,292.8,8.6,D
-37.174,-72.95,314.5,1.1,1,2019-11-08,1900,A,29,6.0NRT,303.1,6.7,D
-36.867,-71.382,311.7,1.2,1.1,2019-11-08,1900,A,36,6.0NRT,284.1,12.6,D
-36.433,-71.961,311.9,1.2,1.1,2019-11-08,1900,A,25,6.0NRT,295.9,5.6,D
-36.423,-71.964,312.1,1.2,1.1,2019-11-08,1900,A,33,6.0NRT,296.7,5.7,D
-1.934,-79.997,318.2,1.3,1.1,2019-11-08,1910,A,49,6.0NRT,296.6,11.1,D
11.982,-86.172,323.4,1,1,2019-11-08,1910,A,79,6.0NRT,303.1,13.8,D
-8.883,-78.549,328.4,1.3,1.1,2019-11-08,1905,A,44,6.0NRT,300.9,17.4,D
-25.328,-42.686,314.1,1.9,1.4,2019-11-09,0110,T,84,6.0NRT,290.6,31,N
-25.33,-42.705,318,1.9,1.4,2019-11-09,0110,T,95,6.0NRT,290.5,39.6,N
-25.325,-42.692,315.8,1.9,1.4,2019-11-09,0110,T,89,6.0NRT,290.4,34,N
-19.706,-42.691,305.3,1.6,1.3,2019-11-09,0110,T,64,6.0NRT,280.6,11.7,N
-19.707,-42.705,310.3,1.6,1.3,2019-11-09,0110,T,80,6.0NRT,283,18.8,N
-19.694,-42.692,338.5,1.6,1.3,2019-11-09,0110,T,100,6.0NRT,281,80.7,N
-19.696,-42.706,325.4,1.6,1.3,2019-11-09,0110,T,100,6.0NRT,282.4,45.5,N
-19.695,-42.697,334.4,1.6,1.3,2019-11-09,0110,T,100,6.0NRT,282,67.8,N
-19.263,-39.762,322,1.1,1,2019-11-09,0110,T,100,6.0NRT,294,19.1,N
-19.265,-39.773,326.5,1.1,1,2019-11-09,0110,T,100,6.0NRT,294.1,25.2,N
-19.255,-39.774,307.7,1.1,1,2019-11-09,0110,T,12,6.0NRT,293.4,6,N
-19.243,-39.755,312.9,1.1,1,2019-11-09,0110,T,15,6.0NRT,296.5,10,N
-18.92,-43.199,305.3,1.7,1.3,2019-11-09,0110,T,56,6.0NRT,285.4,16.1,N
-18.924,-43.205,303.5,1.7,1.3,2019-11-09,0110,T,55,6.0NRT,284.3,14.8,N
-18.388,-41.016,304.7,1.2,1.1,2019-11-09,0110,T,54,6.0NRT,292.6,5.8,N
-18.389,-41.028,309.8,1.2,1.1,2019-11-09,0110,T,78,6.0NRT,292.8,10.5,N
-18.388,-41.022,312.6,1.2,1.1,2019-11-09,0110,T,26,6.0NRT,293.1,11.7,N
-18.367,-41.015,308.6,1.2,1.1,2019-11-09,0110,T,75,6.0NRT,293.3,9,N
-18.383,-41.949,311.6,1.4,1.2,2019-11-09,0110,T,83,6.0NRT,295.7,13.1,N
-18.356,-42.251,307.2,1.4,1.2,2019-11-09,0110,T,71,6.0NRT,294.8,9,N
-18.145,-42.148,316.1,1.4,1.2,2019-11-09,0110,T,93,6.0NRT,295.3,19.3,N
-18.146,-42.161,320.6,1.4,1.2,2019-11-09,0110,T,100,6.0NRT,295.9,25.8,N
-18.134,-42.149,306.8,1.4,1.2,2019-11-09,0110,T,59,6.0NRT,295.6,7.8,N
-18.125,-42.164,312.2,1.4,1.2,2019-11-09,0110,T,65,6.0NRT,295.6,12.9,N
-18.128,-42.37,324.4,1.5,1.2,2019-11-09,0110,T,100,6.0NRT,294.7,35.9,N
-18.13,-42.383,310.4,1.5,1.2,2019-11-09,0110,T,80,6.0NRT,293.7,14.2,N
-18.09,-42.142,320.7,1.4,1.2,2019-11-09,0110,T,100,6.0NRT,294.7,25.9,N
-18.092,-42.155,328.6,1.4,1.2,2019-11-09,0110,T,100,6.0NRT,295.4,40,N
-18.118,-42.371,304.2,1.5,1.2,2019-11-09,0110,T,59,6.0NRT,293.5,7.4,N
-17.867,-41.565,305.2,1.3,1.1,2019-11-09,0110,T,63,6.0NRT,294.2,6.5,N
-17.869,-41.577,305.7,1.3,1.1,2019-11-09,0110,T,65,6.0NRT,294,7.1,N
-17.931,-42.161,315.4,1.4,1.2,2019-11-09,0110,T,91,6.0NRT,296.1,19.1,N
-17.933,-42.174,314.1,1.4,1.2,2019-11-09,0110,T,89,6.0NRT,296.2,17.5,N
-17.852,-41.604,311.8,1.3,1.1,2019-11-09,0110,T,83,6.0NRT,294.1,13.2,N
-17.74,-41.054,306.7,1.2,1.1,2019-11-09,0110,T,69,6.0NRT,293.7,7.6,N
-17.742,-41.065,307.5,1.2,1.1,2019-11-09,0110,T,72,6.0NRT,293.9,8.2,N
-17.856,-42.203,313.3,1.4,1.2,2019-11-09,0110,T,87,6.0NRT,293,18.6,N
-17.738,-42.076,312.2,1.4,1.2,2019-11-09,0110,T,84,6.0NRT,292.2,16.9,N
-17.74,-42.089,352.5,1.4,1.2,2019-11-09,0110,T,100,6.0NRT,295.2,108.5,N
-17.741,-42.102,330.2,1.4,1.2,2019-11-09,0110,T,100,6.0NRT,293.8,46.2,N
-17.728,-42.078,333.6,1.4,1.2,2019-11-09,0110,T,100,6.0NRT,292.4,53.5,N
-17.729,-42.091,346.9,1.4,1.2,2019-11-09,0110,T,100,6.0NRT,293.5,89.9,N
-18.021,-44.601,303,2.1,1.4,2019-11-09,0110,T,52,6.0NRT,291.6,11.5,N
-17.749,-42.732,311.7,1.5,1.2,2019-11-09,0110,T,83,6.0NRT,291.2,20.2,N
-17.751,-42.746,305.6,1.5,1.2,2019-11-09,0110,T,65,6.0NRT,291.4,12.1,N
-17.749,-42.821,307.2,1.6,1.2,2019-11-09,0110,T,71,6.0NRT,291.9,13.5,N
-17.618,-41.842,308.2,1.3,1.1,2019-11-09,0110,T,74,6.0NRT,293.3,10.9,N
-17.738,-42.822,303.1,1.6,1.2,2019-11-09,0110,T,44,6.0NRT,290.7,8.5,N
-17.72,-42.765,309.1,1.5,1.2,2019-11-09,0110,T,77,6.0NRT,291.9,16,N
-17.646,-42.724,303.7,1.5,1.2,2019-11-09,0110,T,57,6.0NRT,292.1,9.4,N
-17.604,-43.232,305.5,1.6,1.3,2019-11-09,0110,T,40,6.0NRT,291.8,11,N
-17.606,-43.248,325.4,1.7,1.3,2019-11-09,0110,T,100,6.0NRT,292.8,45.9,N
-17.591,-43.219,323.6,1.6,1.3,2019-11-09,0110,T,100,6.0NRT,292.1,42.8,N
-17.593,-43.234,361.2,1.6,1.3,2019-11-09,0110,T,100,6.0NRT,296,183.6,N
-17.595,-43.25,344.8,1.7,1.3,2019-11-09,0110,T,100,6.0NRT,295.1,104.9,N
-17.453,-42.162,302.2,1.4,1.2,2019-11-09,0110,T,47,6.0NRT,291.6,6.5,N
-17.581,-43.236,356.2,1.6,1.3,2019-11-09,0110,T,100,6.0NRT,295.2,155.8,N
-17.583,-43.251,364.4,1.7,1.3,2019-11-09,0110,T,100,6.0NRT,297.1,203.1,N
-17.585,-43.268,307,1.7,1.3,2019-11-09,0110,T,67,6.0NRT,292.4,11.6,N
-17.308,-41.249,305.7,1.2,1.1,2019-11-09,0110,T,65,6.0NRT,292.6,7.2,N
-17.345,-42.025,303.7,1.4,1.2,2019-11-09,0110,T,57,6.0NRT,292.1,8.2,N
-17.346,-42.037,326,1.4,1.2,2019-11-09,0110,T,100,6.0NRT,294,37.7,N
-17.348,-42.05,312.5,1.4,1.2,2019-11-09,0110,T,85,6.0NRT,292.9,17.3,N
-17.235,-41.393,311.2,1.2,1.1,2019-11-09,0110,T,82,6.0NRT,292.8,12.7,N
-17.225,-41.395,302.9,1.2,1.1,2019-11-09,0110,T,52,6.0NRT,292,5.7,N
-17.264,-41.775,310.2,1.3,1.1,2019-11-09,0110,T,80,6.0NRT,290.7,13.6,N
-17.265,-41.787,318.2,1.3,1.1,2019-11-09,0110,T,96,6.0NRT,291,23.2,N
-16.335,-40.078,306.4,1.1,1,2019-11-09,0110,T,68,6.0NRT,291.3,8.2,N
-16.507,-41.581,302.8,1.2,1.1,2019-11-09,0110,T,48,6.0NRT,283.2,5.5,N
-15.912,-40.843,304.7,1.1,1.1,2019-11-09,0110,T,5,6.0NRT,292.6,5.7,N
-15.916,-40.874,303.6,1.1,1.1,2019-11-09,0110,T,56,6.0NRT,292.4,5.4,N
-15.901,-40.834,305.4,1.1,1.1,2019-11-09,0110,T,40,6.0NRT,291.9,6.4,N
-15.892,-40.835,304.7,1.1,1.1,2019-11-09,0110,T,11,6.0NRT,292.1,5.8,N
-15.847,-44.894,307.9,2.1,1.4,2019-11-09,0110,T,68,6.0NRT,295.9,15.5,N
-15.846,-44.9,308.4,2.1,1.4,2019-11-09,0110,T,73,6.0NRT,296,16.9,N
-15.01,-39.603,305.5,1,1,2019-11-09,0110,T,65,6.0NRT,293.2,6.2,N
-15.011,-39.612,304,1,1,2019-11-09,0110,T,58,6.0NRT,293,5.3,N
-14.771,-40.333,323,1.1,1,2019-11-09,0110,T,100,6.0NRT,290.5,23.2,N
-14.773,-40.343,305.5,1.1,1,2019-11-09,0110,T,65,6.0NRT,290.2,7.7,N
-14.966,-44.508,304.9,1.9,1.3,2019-11-09,0110,T,62,6.0NRT,292.5,14.2,N
-14.506,-46.517,305,2.6,1.6,2019-11-09,0110,T,63,6.0NRT,294.7,17.2,N
-13.975,-46.464,311,2.6,1.5,2019-11-09,0110,T,82,6.0NRT,295.7,34.7,N
-14.037,-47.419,300.1,3,1.7,2019-11-09,0110,T,14,6.0NRT,289,16.3,N
-13.709,-47.45,302.5,3,1.7,2019-11-09,0110,T,50,6.0NRT,289.4,22,N
-13.71,-47.456,301,3,1.7,2019-11-09,0110,T,17,6.0NRT,290.1,17.7,N
-13.14,-43.586,316.3,1.5,1.2,2019-11-09,0110,T,93,6.0NRT,296,23.5,N
-13.138,-43.592,310.9,1.5,1.2,2019-11-09,0110,T,81,6.0NRT,295.2,15.6,N
-12.987,-43.921,308.9,1.6,1.2,2019-11-09,0110,T,76,6.0NRT,294.5,15,N
-13.203,-46.732,312.1,2.6,1.6,2019-11-09,0110,T,84,6.0NRT,294.1,39.4,N
-12.52,-42.936,316.4,1.3,1.1,2019-11-09,0110,T,93,6.0NRT,296.9,17.1,N
-12.521,-42.949,311.8,1.3,1.1,2019-11-09,0110,T,83,6.0NRT,297.5,11,N
-11.884,-43.972,303.2,1.5,1.2,2019-11-09,0115,T,54,6.0NRT,274.9,12.1,N
-10.136,-36.385,315.1,1.3,1.1,2019-11-09,0115,T,91,6.0NRT,294.4,18.4,N
-10.138,-36.397,307.7,1.3,1.1,2019-11-09,0115,T,72,6.0NRT,294.3,9.9,N
-9.991,-36.434,340.1,1.3,1.1,2019-11-09,0115,T,100,6.0NRT,294.3,66.3,N
-9.836,-36.16,311.8,1.4,1.2,2019-11-09,0115,T,83,6.0NRT,293,16.5,N
-9.8,-36.14,340.5,1.4,1.2,2019-11-09,0115,T,100,6.0NRT,294.8,72,N
-9.802,-36.152,311.6,1.4,1.2,2019-11-09,0115,T,83,6.0NRT,293.5,16.3,N
-9.474,-35.751,308.8,1.5,1.2,2019-11-09,0115,T,76,6.0NRT,291,15.6,N
-9.398,-35.922,302.6,1.5,1.2,2019-11-09,0115,T,50,6.0NRT,284.1,10.9,N
-9.369,-35.974,302.5,1.5,1.2,2019-11-09,0115,T,49,6.0NRT,288.4,8.3,N
-9.371,-35.987,306.5,1.5,1.2,2019-11-09,0115,T,68,6.0NRT,289.5,12.1,N
-10.003,-44.197,309,1.5,1.2,2019-11-09,0115,T,76,6.0NRT,273.3,19.5,N
-10.004,-44.211,317.1,1.5,1.2,2019-11-09,0115,T,94,6.0NRT,272.4,31.4,N
-9.992,-44.199,307.8,1.5,1.2,2019-11-09,0115,T,72,6.0NRT,277,18.4,N
-9.993,-44.212,312.5,1.5,1.2,2019-11-09,0115,T,85,6.0NRT,274.9,24.5,N
-8.983,-37.408,308.1,1.2,1.1,2019-11-09,0115,T,74,6.0NRT,293.9,9.1,N
-9.313,-40.208,312.2,1,1,2019-11-09,0115,T,82,6.0NRT,296.4,8.2,N
-9.293,-40.587,308.7,1,1,2019-11-09,0115,T,71,6.0NRT,295.4,6.7,N
-7.709,-34.907,311,1.9,1.3,2019-11-09,0115,T,81,6.0NRT,291.8,22.7,N
-8.466,-40.075,313.9,1,1,2019-11-09,0115,T,86,6.0NRT,289.7,11.2,N
-8.486,-40.412,308.6,1,1,2019-11-09,0115,T,69,6.0NRT,293.7,6.3,N
